[PowderGraph 1]
2thetadeg	d-value	intx	sigx	count
   5.54029     15.93818    0.00000    0.00000          0
   5.55029     15.90949    0.00000    0.00000          0
   5.56029     15.88090    0.00000    0.00000          0
   5.57029     15.85241    0.00000    0.00000          0
   5.58028     15.82403    0.00000    0.00000          0
   5.59028     15.79575    0.00000    0.00000          0
   5.60028     15.76757    0.00000    0.00000          0
   5.61028     15.73949    0.00000    0.00000          0
   5.62028     15.71152    0.00000    0.00000          0
   5.63028     15.68364    0.00000    0.00000          0
   5.64028     15.65586    0.00000    0.00000          0
   5.65028     15.62817    0.00000    0.00000          0
   5.66027     15.60059    0.00000    0.00000          0
   5.67027     15.57310    0.00000    0.00000          0
   5.68027     15.54571    0.00000    0.00000          0
   5.69027     15.51842    0.00000    0.00000          0
   5.70027     15.49122    0.00000    0.00000          0
   5.71027     15.46412    0.00000    0.00000          0
   5.72027     15.43711    0.00000    0.00000          0
   5.73026     15.41020    0.00000    0.00000          0
   5.74026     15.38338    0.00000    0.00000          0
   5.75026     15.35665    0.00000    0.00000          0
   5.76026     15.33001    0.00000    0.00000          0
   5.77026     15.30347    0.00000    0.00000          0
   5.78026     15.27702    0.00000    0.00000          0
   5.79026     15.25067    0.00000    0.00000          0
   5.80026     15.22440    0.00000    0.00000          0
   5.81025     15.19822    0.00000    0.00000          0
   5.82025     15.17213    0.00000    0.00000          0
   5.83025     15.14614    0.00000    0.00000          0
   5.84025     15.12023    0.00000    0.00000          0
   5.85025     15.09441    0.00000    0.00000          0
   5.86025     15.06868    0.00000    0.00000          0
   5.87025     15.04303    0.00000    0.00000          0
   5.88025     15.01748    0.00000    0.00000          0
   5.89024     14.99201    0.00000    0.00000          0
   5.90024     14.96662    0.00000    0.00000          0
   5.91024     14.94133    0.00000    0.00000          0
   5.92024     14.91611    0.00000    0.00000          0
   5.93024     14.89099    0.00000    0.00000          0
   5.94024     14.86594    0.00000    0.00000          0
   5.95024     14.84099    6.78548    0.85418          2
   5.96024     14.81611    3.40759    0.34948          6
   5.97023     14.79132    3.78118    0.31882          8
   5.98023     14.76661    1.77219    0.17821         12
   5.99023     14.74199    3.40810    0.18682         21
