[PeltierCCS 1]
	Time [s]	Tcold	Thot	Aout	CoolTime	Tset	Power
Wed May 10 13:10:30 2017	 -39.98	  17.53	  42.11	        0	 -40.00	        0
Wed May 10 13:10:40 2017	 -39.98	  17.53	  42.09	        0	 -40.00	        0
Wed May 10 13:10:51 2017	 -39.98	  17.56	  42.17	        0	 -40.00	        0
Wed May 10 13:11:01 2017	 -39.99	  17.59	  42.13	        0	 -40.00	        0
Wed May 10 13:11:12 2017	 -39.98	  17.59	  42.24	        0	 -40.00	        0
Wed May 10 13:11:23 2017	 -40.00	  17.62	  42.01	        0	 -40.00	        0
Wed May 10 13:11:33 2017	 -40.00	  17.62	  41.98	        0	 -40.00	        0
Wed May 10 13:11:44 2017	 -40.00	  17.65	  41.99	        0	 -40.00	        0
Wed May 10 13:11:55 2017	 -40.00	  17.65	  42.00	        0	 -40.00	        0
Wed May 10 13:12:05 2017	 -40.00	  17.67	  42.03	        0	 -40.00	        0
Wed May 10 13:12:16 2017	 -39.98	  17.70	  42.19	        0	 -40.00	        0
Wed May 10 13:12:27 2017	 -39.98	  17.70	  42.26	        0	 -40.00	        0
Wed May 10 13:12:37 2017	 -39.98	  17.73	  42.32	        0	 -40.00	        0
Wed May 10 13:12:48 2017	 -39.98	  17.73	  42.34	        0	 -40.00	        0
Wed May 10 13:12:58 2017	 -39.98	  17.76	  42.34	        0	 -40.00	        0
Wed May 10 13:13:09 2017	 -39.98	  17.79	  42.36	        0	 -40.00	        0
Wed May 10 13:13:20 2017	 -39.98	  17.79	  42.41	        0	 -40.00	        0
Wed May 10 13:13:30 2017	 -40.00	  17.82	  42.28	        0	 -40.00	        0
Wed May 10 13:13:41 2017	 -40.00	  17.82	  42.26	        0	 -40.00	        0
Wed May 10 13:13:52 2017	 -40.00	  17.85	  42.29	        0	 -40.00	        0
Wed May 10 13:14:02 2017	 -39.99	  17.88	  42.43	        0	 -40.00	        0
Wed May 10 13:14:13 2017	 -39.99	  17.88	  42.41	        0	 -40.00	        0
Wed May 10 13:14:24 2017	 -39.99	  17.90	  42.47	        0	 -40.00	        0
Wed May 10 13:14:34 2017	 -39.98	  17.90	  42.54	        0	 -40.00	        0
Wed May 10 13:14:45 2017	 -39.98	  17.93	  42.56	        0	 -40.00	        0
Wed May 10 13:14:56 2017	 -39.99	  17.93	  42.56	        0	 -40.00	        0
Wed May 10 13:15:06 2017	 -39.98	  17.96	  42.67	        0	 -40.00	        0
Wed May 10 13:15:17 2017	 -39.98	  17.99	  42.68	        0	 -40.00	        0
Wed May 10 13:15:28 2017	 -39.98	  17.99	  42.73	        0	 -40.00	        0
Wed May 10 13:15:38 2017	 -39.98	  18.02	  42.71	        0	 -40.00	        0
Wed May 10 13:15:49 2017	 -39.99	  18.02	  42.62	        0	 -40.00	        0
Wed May 10 13:15:59 2017	 -39.99	  18.05	  42.66	        0	 -40.00	        0
Wed May 10 13:16:10 2017	 -40.01	  18.05	  42.51	        0	 -40.00	        0
Wed May 10 13:16:21 2017	 -40.00	  18.08	  42.57	        0	 -40.00	        0
Wed May 10 13:16:31 2017	 -39.99	  18.11	  42.66	        0	 -40.00	        0
Wed May 10 13:16:42 2017	 -39.98	  18.11	  42.80	        0	 -40.00	        0
Wed May 10 13:16:53 2017	 -39.98	  18.13	  42.83	        0	 -40.00	        0
Wed May 10 13:17:03 2017	 -39.98	  18.13	  42.85	        0	 -40.00	        0
Wed May 10 13:17:14 2017	 -39.99	  18.16	  42.81	        0	 -40.00	        0
Wed May 10 13:17:25 2017	 -40.00	  18.19	  42.69	        0	 -40.00	        0
Wed May 10 13:17:35 2017	 -39.99	  18.19	  42.77	        0	 -40.00	        0
Wed May 10 13:17:46 2017	 -39.98	  18.22	  42.95	        0	 -40.00	        0
Wed May 10 13:17:57 2017	 -39.98	  18.25	  42.92	        0	 -40.00	        0
Wed May 10 13:18:07 2017	 -39.98	  18.25	  43.00	        0	 -40.00	        0
Wed May 10 13:18:18 2017	 -39.99	  18.28	  42.89	        0	 -40.00	        0
Wed May 10 13:18:28 2017	 -39.99	  18.28	  42.98	        0	 -40.00	        0
Wed May 10 13:18:39 2017	 -39.99	  18.31	  42.99	        0	 -40.00	        0
Wed May 10 13:18:50 2017	 -39.98	  18.31	  43.11	        0	 -40.00	        0
Wed May 10 13:19:00 2017	 -39.98	  18.34	  43.14	        0	 -40.00	        0
Wed May 10 13:19:11 2017	 -39.98	  18.36	  43.13	        0	 -40.00	        0
Wed May 10 13:19:22 2017	 -39.98	  18.36	  43.15	        0	 -40.00	        0
Wed May 10 13:19:32 2017	 -40.00	  18.39	  43.03	        0	 -40.00	        0
Wed May 10 13:19:43 2017	 -39.99	  18.39	  43.10	        0	 -40.00	        0
Wed May 10 13:19:54 2017	 -40.00	  18.42	  43.04	        0	 -40.00	        0
Wed May 10 13:20:04 2017	 -40.00	  18.42	  43.07	        0	 -40.00	        0
Wed May 10 13:20:15 2017	 -39.99	  18.45	  43.14	        0	 -40.00	        0
Wed May 10 13:20:25 2017	 -39.98	  18.48	  43.22	        0	 -40.00	        0
Wed May 10 13:20:36 2017	 -39.99	  18.48	  43.17	        0	 -40.00	        0
Wed May 10 13:20:47 2017	 -39.98	  18.48	  43.34	        0	 -40.00	        0
Wed May 10 13:20:57 2017	 -39.98	  18.51	  43.38	        0	 -40.00	        0
Wed May 10 13:21:08 2017	 -39.98	  18.54	  43.36	        0	 -40.00	        0
Wed May 10 13:21:19 2017	 -39.99	  18.57	  43.35	        0	 -40.00	        0
Wed May 10 13:21:29 2017	 -39.98	  18.57	  43.39	        0	 -40.00	        0
Wed May 10 13:21:40 2017	 -39.99	  18.57	  43.32	        0	 -40.00	        0
Wed May 10 13:21:51 2017	 -39.99	  18.60	  43.39	        0	 -40.00	        0
Wed May 10 13:22:01 2017	 -39.98	  18.62	  43.49	        0	 -40.00	        0
Wed May 10 13:22:12 2017	 -39.98	  18.62	  43.52	        0	 -40.00	        0
Wed May 10 13:22:22 2017	 -39.99	  18.65	  43.46	        0	 -40.00	        0
Wed May 10 13:22:33 2017	 -40.00	  18.68	  43.39	        0	 -40.00	        0
Wed May 10 13:22:44 2017	 -40.00	  18.68	  43.41	        0	 -40.00	        0
Wed May 10 13:22:54 2017	 -40.00	  18.68	  43.37	        0	 -40.00	        0
Wed May 10 13:23:05 2017	 -39.99	  18.71	  43.51	        0	 -40.00	        0
Wed May 10 13:23:16 2017	 -39.99	  18.74	  43.45	        0	 -40.00	        0
Wed May 10 13:23:26 2017	 -39.98	  18.74	  43.60	        0	 -40.00	        0
Wed May 10 13:23:37 2017	 -39.98	  18.77	  43.62	        0	 -40.00	        0
Wed May 10 13:23:48 2017	 -39.98	  18.80	  43.70	        0	 -40.00	        0
Wed May 10 13:23:58 2017	 -39.98	  18.80	  43.68	        0	 -40.00	        0
Wed May 10 13:24:09 2017	 -39.98	  18.80	  43.78	        0	 -40.00	        0
Wed May 10 13:24:19 2017	 -39.98	  18.83	  43.82	        0	 -40.00	        0
Wed May 10 13:24:30 2017	 -39.98	  18.85	  43.84	        0	 -40.00	        0
Wed May 10 13:24:41 2017	 -39.98	  18.85	  43.83	        0	 -40.00	        0
Wed May 10 13:24:51 2017	 -40.00	  18.88	  43.72	        0	 -40.00	        0
Wed May 10 13:25:02 2017	 -40.00	  18.91	  43.66	        0	 -40.00	        0
Wed May 10 13:25:13 2017	 -40.00	  18.91	  43.65	        0	 -40.00	        0
Wed May 10 13:25:23 2017	 -40.00	  18.91	  43.73	        0	 -40.00	        0
Wed May 10 13:25:34 2017	 -39.99	  18.94	  43.84	        0	 -40.00	        0
Wed May 10 13:25:45 2017	 -39.99	  18.94	  43.82	        0	 -40.00	        0
Wed May 10 13:25:55 2017	 -39.98	  18.97	  43.93	        0	 -40.00	        0
Wed May 10 13:26:06 2017	 -39.98	  19.00	  43.95	        0	 -40.00	        0
Wed May 10 13:26:16 2017	 -39.98	  19.00	  43.96	        0	 -40.00	        0
Wed May 10 13:26:27 2017	 -39.99	  19.03	  43.97	        0	 -40.00	        0
Wed May 10 13:26:38 2017	 -40.00	  19.06	  43.85	        0	 -40.00	        0
Wed May 10 13:26:48 2017	 -39.98	  19.08	  44.02	        0	 -40.00	        0
Wed May 10 13:26:59 2017	 -39.98	  19.08	  44.08	        0	 -40.00	        0
Wed May 10 13:27:10 2017	 -39.99	  19.08	  44.01	        0	 -40.00	        0
Wed May 10 13:27:20 2017	 -39.99	  19.11	  44.08	        0	 -40.00	        0
Wed May 10 13:27:31 2017	 -39.99	  19.11	  44.11	        0	 -40.00	        0
Wed May 10 13:27:42 2017	 -39.99	  19.14	  44.05	        0	 -40.00	        0
Wed May 10 13:27:52 2017	 -40.00	  19.14	  43.97	        0	 -40.00	        0
Wed May 10 13:28:03 2017	 -39.99	  19.17	  44.07	        0	 -40.00	        0
Wed May 10 13:28:14 2017	 -39.99	  19.20	  44.06	        0	 -40.00	        0
Wed May 10 13:28:24 2017	 -39.98	  19.20	  44.24	        0	 -40.00	        0
Wed May 10 13:28:35 2017	 -39.98	  19.20	  44.28	        0	 -40.00	        0
Wed May 10 13:28:45 2017	 -39.98	  19.23	  44.33	        0	 -40.00	        0
Wed May 10 13:28:56 2017	 -39.98	  19.26	  44.33	        0	 -40.00	        0
Wed May 10 13:29:07 2017	 -39.98	  19.26	  44.34	        0	 -40.00	        0
Wed May 10 13:29:17 2017	 -40.00	  19.29	  44.15	        0	 -40.00	        0
Wed May 10 13:29:28 2017	 -40.00	  19.29	  44.13	        0	 -40.00	        0
Wed May 10 13:29:39 2017	 -39.99	  19.31	  44.24	        0	 -40.00	        0
Wed May 10 13:29:49 2017	 -39.98	  19.31	  44.42	        0	 -40.00	        0
Wed May 10 13:30:00 2017	 -39.98	  19.34	  44.45	        0	 -40.00	        0
Wed May 10 13:30:11 2017	 -39.98	  19.34	  44.50	        0	 -40.00	        0
Wed May 10 13:30:21 2017	 -39.98	  19.37	  44.48	        0	 -40.00	        0
Wed May 10 13:30:32 2017	 -39.99	  19.37	  44.38	        0	 -40.00	        0
Wed May 10 13:30:42 2017	 -39.99	  19.40	  44.44	        0	 -40.00	        0
Wed May 10 13:30:53 2017	 -39.98	  19.40	  44.54	        0	 -40.00	        0
Wed May 10 13:31:04 2017	 -39.99	  19.43	  44.51	        0	 -40.00	        0
Wed May 10 13:31:14 2017	 -39.99	  19.46	  44.47	        0	 -40.00	        0
Wed May 10 13:31:25 2017	 -39.99	  19.46	  44.57	        0	 -40.00	        0
Wed May 10 13:31:36 2017	 -40.00	  19.49	  44.44	        0	 -40.00	        0
Wed May 10 13:31:46 2017	 -39.98	  19.49	  44.66	        0	 -40.00	        0
Wed May 10 13:31:57 2017	 -39.99	  19.52	  44.63	        0	 -40.00	        0
Wed May 10 13:32:08 2017	 -39.98	  19.55	  44.70	        0	 -40.00	        0
Wed May 10 13:32:18 2017	 -39.99	  19.57	  44.65	        0	 -40.00	        0
Wed May 10 13:32:29 2017	 -39.99	  19.57	  44.64	        0	 -40.00	        0
Wed May 10 13:32:40 2017	 -39.99	  19.57	  44.64	        0	 -40.00	        0
Wed May 10 13:32:50 2017	 -39.99	  19.60	  44.68	        0	 -40.00	        0
Wed May 10 13:33:01 2017	 -39.99	  19.60	  44.74	        0	 -40.00	        0
Wed May 10 13:33:11 2017	 -39.98	  19.63	  44.81	        0	 -40.00	        0
Wed May 10 13:33:22 2017	 -39.99	  19.63	  44.76	        0	 -40.00	        0
Wed May 10 13:33:33 2017	 -39.99	  19.66	  44.80	        0	 -40.00	        0
Wed May 10 13:33:43 2017	 -40.00	  19.66	  44.69	        0	 -40.00	        0
Wed May 10 13:33:54 2017	 -39.99	  19.69	  44.81	        0	 -40.00	        0
Wed May 10 13:34:05 2017	 -39.98	  19.72	  44.92	        0	 -40.00	        0
Wed May 10 13:34:15 2017	 -39.99	  19.75	  44.85	        0	 -40.00	        0
Wed May 10 13:34:26 2017	 -40.00	  19.75	  44.79	        0	 -40.00	        0
Wed May 10 13:34:37 2017	 -39.99	  19.75	  44.87	        0	 -40.00	        0
Wed May 10 13:34:47 2017	 -39.99	  19.78	  44.87	        0	 -40.00	        0
Wed May 10 13:34:58 2017	 -39.99	  19.75	  44.91	        0	 -40.00	        0
Wed May 10 13:35:08 2017	 -39.99	  19.72	  44.97	        0	 -40.00	        0
Wed May 10 13:35:19 2017	 -39.99	  19.66	  44.95	        0	 -40.00	        0
Wed May 10 13:35:30 2017	 -39.99	  19.60	  44.96	        0	 -40.00	        0
Wed May 10 13:35:40 2017	 -40.00	  19.55	  44.88	        0	 -40.00	        0
Wed May 10 13:35:51 2017	 -40.00	  19.49	  44.87	        0	 -40.00	        0
Wed May 10 13:36:02 2017	 -40.01	  19.43	  44.81	        0	 -40.00	        0
Wed May 10 13:36:12 2017	 -40.01	  19.37	  44.80	        0	 -40.00	        0
Wed May 10 13:36:23 2017	 -40.01	  19.31	  44.76	        0	 -40.00	        0
Wed May 10 13:36:34 2017	 -40.02	  19.26	  44.61	        0	 -40.00	        0
Wed May 10 13:36:44 2017	 -40.03	  19.17	  44.43	        0	 -40.00	        0
Wed May 10 13:36:55 2017	 -40.03	  19.11	  44.40	        0	 -40.00	        0
Wed May 10 13:37:06 2017	 -40.03	  19.06	  44.33	        0	 -40.00	        0
Wed May 10 13:37:16 2017	 -40.03	  19.00	  44.29	        0	 -40.00	        0
Wed May 10 13:37:27 2017	 -40.03	  18.91	  44.20	        0	 -40.00	        0
Wed May 10 13:37:38 2017	 -40.04	  18.85	  44.08	        0	 -40.00	        0
Wed May 10 13:37:48 2017	 -40.05	  18.77	  43.94	        0	 -40.00	        0
Wed May 10 13:37:59 2017	 -40.05	  18.71	  43.76	        0	 -40.00	        0
Wed May 10 13:38:09 2017	 -40.05	  18.65	  43.66	        0	 -40.00	        0
Wed May 10 13:38:20 2017	 -40.05	  18.60	  43.57	        0	 -40.00	        0
Wed May 10 13:38:31 2017	 -40.05	  18.51	  43.53	        0	 -40.00	        0
Wed May 10 13:38:41 2017	 -40.06	  18.42	  43.33	        0	 -40.00	        0
Wed May 10 13:38:52 2017	 -40.06	  18.39	  43.26	        0	 -40.00	        0
Wed May 10 13:39:03 2017	 -40.05	  18.31	  43.27	        0	 -40.00	        0
Wed May 10 13:39:13 2017	 -40.05	  18.25	  43.17	        0	 -40.00	        0
Wed May 10 13:39:24 2017	 -40.04	  18.19	  43.18	        0	 -40.00	        0
Wed May 10 13:39:35 2017	 -40.03	  18.11	  43.16	        0	 -40.00	        0
Wed May 10 13:39:45 2017	 -40.02	  18.08	  43.25	        0	 -40.00	        0
Wed May 10 13:39:56 2017	 -40.01	  18.02	  43.38	        0	 -40.00	        0
Wed May 10 13:40:06 2017	 -40.01	  17.96	  43.36	        0	 -40.00	        0
Wed May 10 13:40:17 2017	 -40.01	  17.88	  43.32	        0	 -40.00	        0
Wed May 10 13:40:28 2017	 -40.02	  17.85	  43.23	        0	 -40.00	        0
Wed May 10 13:40:38 2017	 -40.01	  17.76	  43.30	        0	 -40.00	        0
Wed May 10 13:40:49 2017	 -40.02	  17.70	  43.15	        0	 -40.00	        0
Wed May 10 13:41:00 2017	 -40.04	  17.65	  42.92	        0	 -40.00	        0
Wed May 10 13:41:10 2017	 -40.06	  17.56	  42.57	        0	 -40.00	        0
Wed May 10 13:41:21 2017	 -40.07	  17.50	  42.33	        0	 -40.00	        0
Wed May 10 13:41:32 2017	 -40.09	  17.42	  42.01	        0	 -40.00	        0
Wed May 10 13:41:42 2017	 -40.09	  17.36	  41.89	        0	 -40.00	        0
Wed May 10 13:41:53 2017	 -40.07	  17.30	  41.88	        0	 -40.00	        0
Wed May 10 13:42:04 2017	 -40.07	  17.24	  41.82	        0	 -40.00	        0
Wed May 10 13:42:14 2017	 -40.06	  17.16	  41.74	        0	 -40.00	        0
Wed May 10 13:42:25 2017	 -40.06	  17.10	  41.63	        0	 -40.00	        0
Wed May 10 13:42:35 2017	 -40.06	  17.04	  41.52	        0	 -40.00	        0
Wed May 10 13:42:46 2017	 -40.06	  16.98	  41.41	        0	 -40.00	        0
Wed May 10 13:42:57 2017	 -40.06	  16.95	  41.35	        0	 -40.00	        0
Wed May 10 13:43:07 2017	 -40.05	  16.98	  41.33	        0	 -40.00	        0
Wed May 10 13:43:18 2017	 -40.05	  16.98	  41.24	        0	 -40.00	        0
Wed May 10 13:43:29 2017	 -40.03	  17.01	  41.32	        0	 -40.00	        0
Wed May 10 13:43:39 2017	 -40.03	  17.04	  41.25	        0	 -40.00	        0
Wed May 10 13:43:50 2017	 -40.03	  17.07	  41.19	        0	 -40.00	        0
Wed May 10 13:44:01 2017	 -40.03	  17.07	  41.14	        0	 -40.00	        0
Wed May 10 13:44:11 2017	 -40.02	  17.10	  41.25	        0	 -40.00	        0
Wed May 10 13:44:22 2017	 -40.01	  17.13	  41.37	        0	 -40.00	        0
Wed May 10 13:44:32 2017	 -40.01	  17.16	  41.36	        0	 -40.00	        0
Wed May 10 13:44:43 2017	 -40.00	  17.18	  41.41	        0	 -40.00	        0
Wed May 10 13:44:54 2017	 -39.99	  17.21	  41.56	        0	 -40.00	        0
Wed May 10 13:45:04 2017	 -39.98	  17.21	  41.62	        0	 -40.00	        0
Wed May 10 13:45:15 2017	 -39.99	  17.24	  41.61	        0	 -40.00	        0
Wed May 10 13:45:26 2017	 -39.98	  17.27	  41.71	        0	 -40.00	        0
Wed May 10 13:45:36 2017	 -39.98	  17.27	  41.78	        0	 -40.00	        0
Wed May 10 13:45:47 2017	 -39.98	  17.30	  41.82	        0	 -40.00	        0
Wed May 10 13:45:58 2017	 -39.98	  17.30	  41.87	        0	 -40.00	        0
Wed May 10 13:46:08 2017	 -39.98	  17.33	  41.87	        0	 -40.00	        0
Wed May 10 13:46:19 2017	 -39.98	  17.36	  41.90	        0	 -40.00	        0
Wed May 10 13:46:30 2017	 -39.99	  17.36	  41.87	        0	 -40.00	        0
Wed May 10 13:46:40 2017	 -40.00	  17.39	  41.77	        0	 -40.00	        0
Wed May 10 13:46:51 2017	 -40.00	  17.42	  41.77	        0	 -40.00	        0
Wed May 10 13:47:01 2017	 -40.00	  17.42	  41.76	        0	 -40.00	        0
Wed May 10 13:47:12 2017	 -39.98	  17.44	  41.98	        0	 -40.00	        0
Wed May 10 13:47:23 2017	 -39.99	  17.47	  41.86	        0	 -40.00	        0
Wed May 10 13:47:33 2017	 -39.98	  17.47	  41.99	        0	 -40.00	        0
Wed May 10 13:47:44 2017	 -39.99	  17.47	  41.91	        0	 -40.00	        0
Wed May 10 13:47:55 2017	 -39.99	  17.50	  41.96	        0	 -40.00	        0
Wed May 10 13:48:05 2017	 -39.98	  17.53	  42.06	        0	 -40.00	        0
Wed May 10 13:48:16 2017	 -39.99	  17.53	  41.95	        0	 -40.00	        0
Wed May 10 13:48:27 2017	 -39.98	  17.53	  42.08	        0	 -40.00	        0
Wed May 10 13:48:37 2017	 -39.98	  17.56	  42.12	        0	 -40.00	        0
Wed May 10 13:48:48 2017	 -39.99	  17.59	  42.04	        0	 -40.00	        0
Wed May 10 13:48:58 2017	 -39.99	  17.62	  42.12	        0	 -40.00	        0
Wed May 10 13:49:09 2017	 -39.98	  17.62	  42.25	        0	 -40.00	        0
Wed May 10 13:49:20 2017	 -39.97	  17.65	  42.33	        0	 -40.00	        0
Wed May 10 13:49:30 2017	 -39.98	  17.67	  42.34	        0	 -40.00	        0
Wed May 10 13:49:41 2017	 -39.98	  17.67	  42.38	        0	 -40.00	        0
Wed May 10 13:49:52 2017	 -39.98	  17.67	  42.38	        0	 -40.00	        0
Wed May 10 13:50:02 2017	 -39.98	  17.70	  42.42	        0	 -40.00	        0
Wed May 10 13:50:13 2017	 -39.99	  17.73	  42.39	        0	 -40.00	        0
Wed May 10 13:50:24 2017	 -40.00	  17.73	  42.27	        0	 -40.00	        0
Wed May 10 13:50:34 2017	 -39.99	  17.76	  42.35	        0	 -40.00	        0
Wed May 10 13:50:45 2017	 -40.00	  17.76	  42.30	        0	 -40.00	        0
Wed May 10 13:50:55 2017	 -39.99	  17.79	  42.36	        0	 -40.00	        0
Wed May 10 13:51:06 2017	 -40.00	  17.82	  42.23	        0	 -40.00	        0
Wed May 10 13:51:17 2017	 -39.99	  17.82	  42.37	        0	 -40.00	        0
Wed May 10 13:51:27 2017	 -39.98	  17.82	  42.46	        0	 -40.00	        0
Wed May 10 13:51:38 2017	 -39.98	  17.85	  42.56	        0	 -40.00	        0
Wed May 10 13:51:49 2017	 -39.99	  17.88	  42.51	        0	 -40.00	        0
Wed May 10 13:51:59 2017	 -40.00	  17.90	  42.34	        0	 -40.00	        0
Wed May 10 13:52:10 2017	 -40.01	  17.90	  42.31	        0	 -40.00	        0
Wed May 10 13:52:21 2017	 -40.01	  17.93	  42.30	        0	 -40.00	        0
Wed May 10 13:52:31 2017	 -40.00	  17.93	  42.39	        0	 -40.00	        0
Wed May 10 13:52:42 2017	 -39.98	  17.93	  42.57	        0	 -40.00	        0
Wed May 10 13:52:52 2017	 -39.98	  17.96	  42.63	        0	 -40.00	        0
Wed May 10 13:53:03 2017	 -39.98	  17.99	  42.67	        0	 -40.00	        0
Wed May 10 13:53:14 2017	 -39.98	  17.99	  42.71	        0	 -40.00	        0
Wed May 10 13:53:24 2017	 -39.98	  18.02	  42.75	        0	 -40.00	        0
Wed May 10 13:53:35 2017	 -39.98	  18.05	  42.73	        0	 -40.00	        0
Wed May 10 13:53:46 2017	 -39.99	  18.05	  42.74	        0	 -40.00	        0
Wed May 10 13:53:56 2017	 -39.99	  18.08	  42.67	        0	 -40.00	        0
Wed May 10 13:54:07 2017	 -40.00	  18.08	  42.56	        0	 -40.00	        0
Wed May 10 13:54:18 2017	 -40.00	  18.11	  42.63	        0	 -40.00	        0
Wed May 10 13:54:28 2017	 -39.99	  18.13	  42.71	        0	 -40.00	        0
Wed May 10 13:54:39 2017	 -39.98	  18.13	  42.85	        0	 -40.00	        0
Wed May 10 13:54:49 2017	 -39.98	  18.16	  42.91	        0	 -40.00	        0
Wed May 10 13:55:00 2017	 -39.98	  18.19	  42.95	        0	 -40.00	        0
Wed May 10 13:55:11 2017	 -39.99	  18.19	  42.86	        0	 -40.00	        0
Wed May 10 13:55:21 2017	 -39.99	  18.22	  42.92	        0	 -40.00	        0
Wed May 10 13:55:32 2017	 -39.98	  18.22	  42.95	        0	 -40.00	        0
Wed May 10 13:55:43 2017	 -39.99	  18.25	  42.94	        0	 -40.00	        0
Wed May 10 13:55:53 2017	 -40.00	  18.25	  42.84	        0	 -40.00	        0
Wed May 10 13:56:04 2017	 -40.00	  18.28	  42.86	        0	 -40.00	        0
Wed May 10 13:56:15 2017	 -40.00	  18.28	  42.90	        0	 -40.00	        0
Wed May 10 13:56:25 2017	 -39.98	  18.31	  43.04	        0	 -40.00	        0
Wed May 10 13:56:36 2017	 -39.98	  18.34	  43.07	        0	 -40.00	        0
Wed May 10 13:56:47 2017	 -39.98	  18.34	  43.13	        0	 -40.00	        0
Wed May 10 13:56:57 2017	 -39.98	  18.36	  43.14	        0	 -40.00	        0
Wed May 10 13:57:08 2017	 -39.98	  18.39	  43.16	        0	 -40.00	        0
Wed May 10 13:57:18 2017	 -39.98	  18.39	  43.22	        0	 -40.00	        0
Wed May 10 13:57:29 2017	 -39.98	  18.42	  43.30	        0	 -40.00	        0
Wed May 10 13:57:40 2017	 -39.99	  18.45	  43.19	        0	 -40.00	        0
Wed May 10 13:57:50 2017	 -40.00	  18.42	  43.10	        0	 -40.00	        0
Wed May 10 13:58:01 2017	 -40.00	  18.45	  43.11	        0	 -40.00	        0
Wed May 10 13:58:12 2017	 -39.99	  18.48	  43.21	        0	 -40.00	        0
Wed May 10 13:58:22 2017	 -39.99	  18.48	  43.27	        0	 -40.00	        0
Wed May 10 13:58:33 2017	 -39.98	  18.51	  43.34	        0	 -40.00	        0
Wed May 10 13:58:44 2017	 -40.00	  18.54	  43.13	        0	 -40.00	        0
Wed May 10 13:58:54 2017	 -40.00	  18.54	  43.19	        0	 -40.00	        0
Wed May 10 13:59:05 2017	 -39.99	  18.57	  43.29	        0	 -40.00	        0
Wed May 10 13:59:16 2017	 -39.98	  18.57	  43.38	        0	 -40.00	        0
Wed May 10 13:59:26 2017	 -40.00	  18.60	  43.24	        0	 -40.00	        0
Wed May 10 13:59:37 2017	 -39.99	  18.60	  43.37	        0	 -40.00	        0
Wed May 10 13:59:47 2017	 -39.98	  18.62	  43.45	        0	 -40.00	        0
Wed May 10 13:59:58 2017	 -39.99	  18.65	  43.39	        0	 -40.00	        0
Wed May 10 14:00:09 2017	 -40.00	  18.65	  43.31	        0	 -40.00	        0
Wed May 10 14:00:19 2017	 -40.00	  18.68	  43.34	        0	 -40.00	        0
Wed May 10 14:00:30 2017	 -39.98	  18.68	  43.52	        0	 -40.00	        0
Wed May 10 14:00:41 2017	 -39.98	  18.71	  43.56	        0	 -40.00	        0
Wed May 10 14:00:51 2017	 -39.98	  18.71	  43.57	        0	 -40.00	        0
Wed May 10 14:01:02 2017	 -39.98	  18.74	  43.61	        0	 -40.00	        0
Wed May 10 14:01:13 2017	 -39.99	  18.77	  43.59	        0	 -40.00	        0
Wed May 10 14:01:23 2017	 -39.99	  18.77	  43.58	        0	 -40.00	        0
Wed May 10 14:01:34 2017	 -39.98	  18.80	  43.68	        0	 -40.00	        0
Wed May 10 14:01:45 2017	 -39.99	  18.80	  43.59	        0	 -40.00	        0
Wed May 10 14:01:55 2017	 -39.98	  18.80	  43.69	        0	 -40.00	        0
Wed May 10 14:02:06 2017	 -39.98	  18.83	  43.72	        0	 -40.00	        0
Wed May 10 14:02:16 2017	 -39.98	  18.85	  43.76	        0	 -40.00	        0
Wed May 10 14:02:27 2017	 -39.99	  18.88	  43.76	        0	 -40.00	        0
Wed May 10 14:02:38 2017	 -39.98	  18.88	  43.81	        0	 -40.00	        0
Wed May 10 14:02:48 2017	 -40.00	  18.91	  43.70	        0	 -40.00	        0
Wed May 10 14:02:59 2017	 -39.99	  18.91	  43.72	        0	 -40.00	        0
Wed May 10 14:03:10 2017	 -39.99	  18.94	  43.83	        0	 -40.00	        0
Wed May 10 14:03:20 2017	 -39.98	  18.94	  43.88	        0	 -40.00	        0
Wed May 10 14:03:31 2017	 -39.98	  18.97	  43.92	        0	 -40.00	        0
Wed May 10 14:03:42 2017	 -39.98	  19.00	  43.97	        0	 -40.00	        0
Wed May 10 14:03:52 2017	 -39.98	  19.00	  44.00	        0	 -40.00	        0
Wed May 10 14:04:03 2017	 -39.98	  19.03	  44.08	        0	 -40.00	        0
Wed May 10 14:04:14 2017	 -39.99	  19.03	  44.02	        0	 -40.00	        0
Wed May 10 14:04:24 2017	 -40.00	  19.06	  43.87	        0	 -40.00	        0
Wed May 10 14:04:35 2017	 -39.99	  19.06	  44.03	        0	 -40.00	        0
Wed May 10 14:04:45 2017	 -39.98	  19.08	  44.12	        0	 -40.00	        0
Wed May 10 14:04:56 2017	 -40.00	  19.11	  43.97	        0	 -40.00	        0
Wed May 10 14:05:07 2017	 -40.00	  19.11	  43.98	        0	 -40.00	        0
Wed May 10 14:05:17 2017	 -40.00	  19.11	  43.97	        0	 -40.00	        0
Wed May 10 14:05:28 2017	 -40.00	  19.14	  43.96	        0	 -40.00	        0
Wed May 10 14:05:39 2017	 -39.99	  19.17	  44.10	        0	 -40.00	        0
Wed May 10 14:05:49 2017	 -39.98	  19.17	  44.14	        0	 -40.00	        0
Wed May 10 14:06:00 2017	 -39.99	  19.20	  44.10	        0	 -40.00	        0
Wed May 10 14:06:11 2017	 -39.98	  19.23	  44.27	        0	 -40.00	        0
Wed May 10 14:06:21 2017	 -39.98	  19.23	  44.23	        0	 -40.00	        0
Wed May 10 14:06:32 2017	 -39.99	  19.23	  44.24	        0	 -40.00	        0
